original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,z,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
17.0,142,Đồ eco còmybaby hết loại 6-9m hả chị,query_knowledge_base,['object_type:quan_ao']['size:6-9m'],action_query_babe_kb,,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui lòng bấm ""Chat với nhân viên"" và chờ trong giây lát, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(Button Chat với nhân viên)",,,10.420546,21.361803,10.255567,Đồ eco còmybaby hết loại 6-9m hả chị,6,3,1,Đồ eco còmybaby hết loại 6-9m hả chị,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui-<br>  lòng bấm ""Chat với nhân viên"" và chờ trong giây l-<br> át, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(-<br>",['object_type:quan_ao']['size:6-9m']
17.0,142,/connect_employee,handover_to_inbox,[],action_handover_to_inbox,,,,,2.6827416,-80.19861,49.27689,/connect_employee,5,7,5,/connect_employee,nan,[]
18.0,143,"Okie bạn
Bạn cho tớ tổng tiền nhé",handover_to_inbox,[],action_handover_to_inbox,,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui lòng bấm ""Chat với nhân viên"" và chờ trong giây lát, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(Button Chat với nhân viên)",,,60.711327,-8.307246,20.136099,"Okie bạn
Bạn cho tớ tổng tiền nhé",2,3,1,"Okie bạn
Bạn cho tớ tổng tiền nhé","Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui-<br>  lòng bấm ""Chat với nhân viên"" và chờ trong giây l-<br> át, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(-<br>",[]
19.0,144,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94615022_254702325575851_8685774369143652352_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQkW5yJT2whJY3uM6d13-4XyKcKwwf8gHNd-ED41EzYfoVcxoq3ogMZuuTsWcwYdCVqvspJWtELLeP0qWdOz4xNP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=39335ddc3e910c63c2f92a71bc0721a2&oe=5EC5D7A0
https://scontent.xx.fbcdn.net/v/t1.15752-9/94718995_656896051775135_4424984880991961088_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmqj-ZwCy04a-EryIf2WLMm4Qvp9emjauY9QNfszWU48mpnGT7YnO-0OJhPHEpL8ykkfrGfYXp_1Pb3Q7FIuunG&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=eb24143022047722f3bba74d15534964&oe=5EC7896A
https://scontent.xx.fbcdn.net/v/t1.15752-9/94278563_315945652700875_3393720721636065280_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQlu_SI7QRtyKEdwncW1fzfBqKQXFLU24Siyz8e0Kl_AT5LA2F-ihNTPCzaoj0XyStIeQPeFqeHSDe3t7fLokib0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a8c6f18333cf9f2b558c8e4c26ff2765&oe=5EC7387D
Shop báo giá e 3 sp này vs",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94278563_315945652700875_3393720721636065280_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQlu_SI7QRtyKEdwncW1fzfBqKQXFLU24Siyz8e0Kl_AT5LA2F-ihNTPCzaoj0XyStIeQPeFqeHSDe3t7fLokib0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a8c6f18333cf9f2b558c8e4c26ff2765&oe=5EC7387D', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/94718995_656896051775135_4424984880991961088_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmqj-ZwCy04a-EryIf2WLMm4Qvp9emjauY9QNfszWU48mpnGT7YnO-0OJhPHEpL8ykkfrGfYXp_1Pb3Q7FIuunG&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=eb24143022047722f3bba74d15534964&oe=5EC7896A', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/94615022_254702325575851_8685774369143652352_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQkW5yJT2whJY3uM6d13-4XyKcKwwf8gHNd-ED41EzYfoVcxoq3ogMZuuTsWcwYdCVqvspJWtELLeP0qWdOz4xNP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=39335ddc3e910c63c2f92a71bc0721a2&oe=5EC5D7A0']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>
Sản phẩm Voi mẹ phun nước hiện shop đang có giá: *189,000 VND (giá gốc 290,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>
Sản phẩm  Xe tập đi đa năng cao cấp Holla hiện shop đang có giá: *750,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>","[{'object_type': 'ngua_bap_benh', 'product_id': '2250', 'product_name': 'NGỰA BẬP BÊNH HOLLA 2020', 'score': '0.8794009048160965'}, {'object_type': 'ghe_an', 'product_id': '', 'product_name': '', 'score': '0.97735286'}, {'object_type': 'ghe_an', 'product_id': '2274', 'product_name': 'Ghế ăn đa năng cao cấp Pier', 'score': '0.8636250816594306'}]",,23.087698,44.01052,-3.97864,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94615022_254702325575851_8685774369143652352_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQkW5yJT2whJY3uM6d13-4XyKcKwwf8gHNd-ED41EzYfoVcxoq3ogMZuuTsWcwYdCVqvspJWtELLeP0qWdOz4xNP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=39335ddc3e910c63c2f92a71bc0721a2&oe=5EC5D7A0
https://scontent.xx.fbcdn.net/v/t1.15752-9/94718995_656896051775135_4424984880991961088_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmqj-ZwCy04a-EryIf2WLMm4Qvp9emjauY9QNfszWU48mpnGT7YnO-0OJhPHEpL8ykkfrGfYXp_1Pb3Q7FIuunG&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=eb24143022047722f3bba74d15534964&oe=5EC7896A
https://scontent.xx.fbcdn.net/v/t1.15752-9/94278563_315945652700875_3393720721636065280_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_oc=AQlu_SI7QRtyKEdwncW1fzfBqKQXFLU24Siyz8e0Kl_AT5LA2F-ihNTPCzaoj0XyStIeQPeFqeHSDe3t7fLokib0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a8c6f18333cf9f2b558c8e4c26ff2765&oe=5EC7387D
Shop báo giá e 3 sp này vs",6,3,1,url,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc -<br> Holla hiện shop đang có giá: *790,000 VND (giá gốc-<br>  1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau n-<br> hé ạ:
<show card sp>
Sản phẩm Voi mẹ phun nước hiệ-<br> n shop đang có giá: *189,000 VND (giá gốc 290,000 -<br> VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show-<br>  card sp>
Sản phẩm  Xe tập đi đa năng cao cấp Holl-<br> a hiện shop đang có giá: *750,000 VND (giá gốc 1,2-<br> 00,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ-<br>",url
20.0,145,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195
xe nay bn ban oi?",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195']"", 'object_type:xe', 'mention:nay', 'attribute:price']",action_query_babe_kb,,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>","[{'object_type': 'xe_tap_di', 'product_id': '', 'product_name': '', 'score': '0.8947894'}]",,68.58828,9.3357,-41.02996,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195
xe nay bn ban oi?",2,2,1,url,"Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc -<br> Holla hiện shop đang có giá: *790,000 VND (giá gốc-<br>  1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau -<br>",url
20.0,145,ok ạ,agree,,utter_agree,,Vâng ạ!,,,65.0427,-11.832849,-52.83424,ok ạ,2,2,1,ok ạ,Vâng ạ!,nan
21.0,146,Xe nadle có tay đẩy ko b,query_knowledge_base,"['brand:nadle','accessories:tay đẩy']",action_query_babe_kb,,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui lòng bấm ""Chat với nhân viên"" và chờ trong giây lát, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(Button Chat với nhân viên)",,,-14.109522,5.6964464,-56.572002,Xe nadle có tay đẩy ko b,7,4,2,Xe nadle có tay đẩy ko b,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui-<br>  lòng bấm ""Chat với nhân viên"" và chờ trong giây l-<br> át, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(-<br>","['brand:nadle','accessories:tay đẩy']"
21.0,146,/connect_employee,handover_to_inbox,[],action_handover_to_inbox,,,,,16.808796,-77.48857,47.11912,/connect_employee,5,7,5,/connect_employee,nan,[]
22.0,147,Cho mình link shoppe,query_knowledge_base,['attribute:link'],action_query_babe_kb,,Dạ bạn cần xin link shopee của shop hay của sản phẩm nào ạ?,,,14.843879,0.573397,61.02813,Cho mình link shoppe,4,6,5,Cho mình link shoppe,Dạ bạn cần xin link shopee của shop hay của sản ph-<br>,['attribute:link']
22.0,147,Xe lắc đó b,query_knowledge_base,"['object_type: xe_tap_di','attribute:link']",action_query_babe_kb,,"Dạ mời bạn xem sản phẩm tại đây ạ:
- Link Shopee: https://shopee.vn/-Richell-i.36371562.544276829",,,12.03531,-21.22454,-77.37678,Xe lắc đó b,1,4,4,Xe lắc đó b,"Dạ mời bạn xem sản phẩm tại đây ạ:
- Link Shopee: -<br>","['object_type: xe_tap_di','attribute:link']"
24.0,148,Chào ad. Cho tớ hỏi mình còn thảm xốp Infantino 28 miếng k nhỉ? Tớ cảm ơn,query_knowledge_base,"['object_type:tham', 'material:xốp', 'brand:infantino','number of pieces:28 miếng']",action_query_babe_kb,,"Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu Xốp 28 miếng hiện shop còn hàng, shop đang có giá: *99,000 VND (giá gốc 99,000 VND), 279,000 VND (giá gốc 349,000 VND), 179,000 VND (giá gốc 179,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,22.74223,0.8747518,23.81518,Chào ad. Cho tớ hỏi mình còn thảm xốp Infantino 28 miếng k nhỉ? Tớ cảm ơn,2,3,1,Chào ad. Cho tớ hỏi mình còn thảm xốp Infantino 28-<br>,"Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu -<br> Xốp 28 miếng hiện shop còn hàng, shop đang có giá:-<br>  *99,000 VND (giá gốc 99,000 VND), 279,000 VND (gi-<br> á gốc 349,000 VND), 179,000 VND (giá gốc 179,000 V-<br>","['object_type:tham', 'material:xốp', 'brand:infantino','number of pieces:28 miếng']"
24.0,148,Loại 28 miếng có những màu gì hả ad? Hay chỉ có 1 màu thui?,query_knowledge_base,"['attribute:color', 'attribute:color']",action_query_babe_kb,,"Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu Xốp 28 miếng hiện shop đang có màu: *Xanh, Hồng*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-15.918547,-60.32277,5.123387,Loại 28 miếng có những màu gì hả ad? Hay chỉ có 1 màu thui?,3,1,0,Loại 28 miếng có những màu gì hả ad? Hay chỉ có 1 -<br>,"Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu -<br> Xốp 28 miếng hiện shop đang có màu: *Xanh, Hồng*.
-<br>","['attribute:color', 'attribute:color']"
24.0,148,Oki tớ cảm ơn nhiều nhé!,thank,[],utter_thank,,Cảm ơn bạn!,,,88.197464,-30.218033,-6.199728,Oki tớ cảm ơn nhiều nhé!,2,2,1,Oki tớ cảm ơn nhiều nhé!,Cảm ơn bạn!,[]
25.1,149,Shop đã về xích đu & cầu trượt holla chưa ạ,query_knowledge_base,"['object_type:cau_truot', object_type:xich_du', 'brand:holla']",action_query_babe_kb,,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng sản xuất Holla hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,41.45029,-26.099554,-52.823254,Shop đã về xích đu & cầu trượt holla chưa ạ,2,2,0,Shop đã về xích đu & cầu trượt holla chưa ạ,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng-<br>  sản xuất Holla hiện shop đang có giá: *1,982,500 -<br> VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sả-<br>","['object_type:cau_truot', object_type:xich_du', 'brand:holla']"
25.1,149,Xích đu shop còn màu gì ạ,query_knowledge_base,"['object_type:xich_du','attribute:color']",action_query_babe_kb,,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng sản xuất Holla hiện shop đang có màu: *Vàng, Hồng*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,38.02468,60.486446,-8.876698,Xích đu shop còn màu gì ạ,6,3,1,Xích đu shop còn màu gì ạ,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng-<br>  sản xuất Holla hiện shop đang có màu: *Vàng, Hồng-<br>","['object_type:xich_du','attribute:color']"
25.2,150,Shop đã về xích đu & cầu trượt holla chưa ạ,query_knowledge_base,"['object_type:cau_truot', object_type:xich_du', 'brand:holla']",action_query_babe_kb,,"Mời bạn tham khảo các sản phẩm Cầu trượt, Xích đu, nhãn hiệu Holla đang có tại shop ạ:
<show card các sản phẩm Cầu trượt, Xích đu Holla>",,,46.955414,-31.802094,-48.902718,Shop đã về xích đu & cầu trượt holla chưa ạ,2,2,0,Shop đã về xích đu & cầu trượt holla chưa ạ,"Mời bạn tham khảo các sản phẩm Cầu trượt, Xích đu,-<br>  nhãn hiệu Holla đang có tại shop ạ:
<show card cá-<br>","['object_type:cau_truot', object_type:xich_du', 'brand:holla']"
25.2,150,Xích đu shop còn màu gì ạ,query_knowledge_base,"['object_type:xich_du','attribute:color']",action_query_babe_kb,,Sản phẩm Xích đu nhãn hiệu Holla đang có các màu sau: <show màu>,,,37.165527,57.701878,-0.49327803,Xích đu shop còn màu gì ạ,6,3,1,Xích đu shop còn màu gì ạ,Sản phẩm Xích đu nhãn hiệu Holla đang có các màu s-<br>,"['object_type:xich_du','attribute:color']"
25.2,150,ok shop,agree,,utter_agree,,Vâng ạ!,,,-7.2307878,-43.447124,-69.48967,ok shop,1,4,2,ok shop,Vâng ạ!,nan
26.1,151,"Ahop có giường này ko shop
https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340']"", 'object_type:giuong', 'mention:này']",action_query_babe_kb,,"Sản phẩm này hiện tại Shop không có, mời bạn tham khảo các Giường đang có tại shop ạ:
<Show card Giường>",['object_type': 'giuong'],,54.91435,26.36851,-54.783226,"Ahop có giường này ko shop
https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340",2,0,1,url,"Sản phẩm này hiện tại Shop không có, mời bạn tham -<br> khảo các Giường đang có tại shop ạ:
<Show card Giư-<br>",url
27.1,152,bộ bang lego thi bao nhieu,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,,44.288456,-33.230953,42.93844,bộ bang lego thi bao nhieu,5,7,0,bộ bang lego thi bao nhieu,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả -<br>",['attribute:price']
27.1,152,bàn lego ah,query_knowledge_base,['object_type:ban_lego'],action_query_babe_kb,,"Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1.890.000 VNĐ)
<Show card 2 bàn lego đang có>",,,-49.900078,-65.536415,12.772863,bàn lego ah,3,1,0,bàn lego ah,"Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ -<br> (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1-<br>",['object_type:ban_lego']
27.2,153,bộ bàn lego thi bao nhieu,query_knowledge_base,"['attribute:price', 'object_type:ban_lego']",action_query_babe_kb,,"Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1.890.000 VNĐ)
<Show card 2 bàn lego đang có>",,,37.929256,-37.62005,37.682205,bộ bàn lego thi bao nhieu,5,7,0,bộ bàn lego thi bao nhieu,"Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ -<br> (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1-<br>","['attribute:price', 'object_type:ban_lego']"
27.2,153,thank b nhé,thank,[],utter thank,,Shop cảm ơn bạn ạ,,,-63.419228,-1.2643025,17.085108,thank b nhé,0,5,6,thank b nhé,Shop cảm ơn bạn ạ,[]
28.1,154,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-17.021095,47.017387,84.26072,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
28.1,154,Shop có máy tiệt trùng uv fatz đúng ko ạ,query_knowledge_base,"['object_type:may_tiet_trung', 'brand:fatz']",action_query_babe_kb,,"Mời bạn tham khảo các sản phẩm Máy tiệt trùng thương hiệu Fatz đang có tại shop ạ:
<card 1> <card 2> <card 3> ...",,,-30.935415,62.80376,-25.216473,Shop có máy tiệt trùng uv fatz đúng ko ạ,7,5,4,Shop có máy tiệt trùng uv fatz đúng ko ạ,"Mời bạn tham khảo các sản phẩm Máy tiệt trùng thươ-<br> ng hiệu Fatz đang có tại shop ạ:
<card 1> <card 2>-<br>","['object_type:may_tiet_trung', 'brand:fatz']"
28.2,155,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-35.625458,34.018993,93.14462,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
28.2,155,"Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
",query_knowledge_base,"['object_type:may_tiet_trung', 'brand:fatz', 'url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431']",action_query_babe_kb,,"Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có giá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show card>",product id: 1754,,-0.3546979,20.603735,-31.88729,"Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
",7,0,4,url,"Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng-<br>  sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có g-<br> iá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show -<br>",url
28.2,155,ok shop,agree,,utter_agree,,Dạ vâng ạ!,,,-30.09189,-45.393593,-99.241,ok shop,1,4,2,ok shop,Dạ vâng ạ!,nan
28.3,156,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-1.0511773,23.001177,101.44547,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
28.3,156,"Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
",query_knowledge_base,"['object_type:may_tiet_trung', 'brand:fatz', 'url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)

<show 5 card sản phẩm>",có product 1754,,-21.420368,-15.3691435,30.094803,"Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
",3,7,1,url,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)

<s-<br>",url
28.3,156,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3210697307"", ""product_id"": ""https://shopee.vn/product/36371562/3210697307""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3210697307', 'product_id:https://shopee.vn/product/36371562/3210697307']",action_query_babe_kb,,"Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có giá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show card>",,,-42.555283,42.983356,17.883802,"/query_knowledge_base{url: https://shopee.vn/product/36371562/3210697307, product_id: https://shopee.vn/product/36371562/3210697307}",0,5,6,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3210697307"", ""product_id"": ""https:/-<br>","Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng-<br>  sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có g-<br> iá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show-<br>","['url:https://shopee.vn/product/36371562/3210697307', 'product_id:https://shopee.vn/product/36371562/3210697307']"
