original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,cluster,short_input_texts,short_bot_texts,short_entities
13.1,103,"Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9']"", 'mention:chiếc này']",action_query_babe_kb,,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 tấm INFANTINO>
<Đúng><Sai>","[{'object_type': 'tham', 'product_id': '2361', 'product_name': 'Thảm gấp XPE', 'score': '0.9464435967808082'}, {'object_type': 'tham', 'product_id': '2352', 'product_name': 'Thảm xốp ghép 28 tấm INFANTINO (Mỹ)', 'score': '0.9684935451536522'}]",,8.381205,6.366778,"Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9 query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C, https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9, mention:chiếc này action_query_babe_kb Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 tấm INFANTINO>
<Đúng><Sai> Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9",1,url,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng k-<br> o ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 t-<br>",url
13.1,103,<Đúng>,query_knowledge_base,,action_query_babe_kb,,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>""""""
<Xác nhận> <Hủy>",,,4.0447936,-3.3766608,"<Đúng> query_knowledge_base nan action_query_babe_kb Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Xác nhận> <Hủy> <Đúng>",1,<Đúng>,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu-<br>  đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt-<br>  hàng: có tên sản phẩm, cho khách tùy chọn số lượn-<br>",nan
13.1,103,<Hủy>,query_knowledge_base,,action_query_babe_kb,,Bạn đã hủy đơn hàng thành công,,,15.131673,10.2465515,<Hủy> query_knowledge_base nan action_query_babe_kb Bạn đã hủy đơn hàng thành công <Hủy>,4,<Hủy>,Bạn đã hủy đơn hàng thành công,nan
13.2,104,"Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9']"", 'mention:chiếc này']",action_query_babe_kb,,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 tấm INFANTINO>
<Đúng><Sai>",,,8.381205,6.366778,"Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9 query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C, https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9, mention:chiếc này action_query_babe_kb Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 tấm INFANTINO>
<Đúng><Sai> Shop cho e đặt 2 chiếc này nhé ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/94119707_246999513317631_5493050639422324736_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=Daeqj9YODcQAX-CFRwg&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6f084e97b2a0525ba301c5e07ad4e1ca&oe=5EC0779C
https://scontent.xx.fbcdn.net/v/t1.15752-9/93565662_1081483932226317_4632993179384152064_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=d4nkume4GwAAX_ITaqO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b89362cb2f5e3af20fdf2d6ca8be9a1b&oe=5EC202B9",1,url,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng k-<br> o ạ:
< cardThảm gấp XPE> < card Thảm xốp ghép 28 t-<br>",url
13.2,104,<Sai>,query_knowledge_base,,action_query_babe_kb,,"- Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!
<Show button [Chat với nhân viên] >",,,6.583712,-6.557254,"<Sai> query_knowledge_base nan action_query_babe_kb - Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!
<Show button Chat với nhân viên > <Sai>",1,<Sai>,"- Bạn vui lòng mô tả rõ mong muốn của bạn hoặc cha-<br> t với nhân viên tư vấn nhé!
<Show button [Chat với-<br>",nan
13.2,104,/connect_employee,connect_employee,,action_handover_to_inbox,,,,,23.06798,-5.6292677,/connect_employee connect_employee nan action_handover_to_inbox nan /connect_employee,4,/connect_employee,nan,nan
15.0,105,Bao nhiêu ạ?,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",,,8.980659,-3.1609018,"Bao nhiêu ạ? query_knowledge_base attribute:price action_query_babe_kb Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé! Bao nhiêu ạ?",1,Bao nhiêu ạ?,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả -<br>",['attribute:price']
15.0,105,Thảm đàn umoo á b,query_knowledge_base,"['object_type:tham', 'brand:umoo']",action_query_babe_kb,,"Dạ, sản phẩm Thảm hãng sản xuất Umoo hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",,,0.5776989,5.934289,"Thảm đàn umoo á b query_knowledge_base object_type:tham, brand:umoo action_query_babe_kb Dạ, sản phẩm Thảm hãng sản xuất Umoo hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé! Thảm đàn umoo á b",1,Thảm đàn umoo á b,"Dạ, sản phẩm Thảm hãng sản xuất Umoo hiện tại bên -<br> shop đang tạm hết hàng ạ. Bạn tham khảo các sản ph-<br>","['object_type:tham', 'brand:umoo']"
15.0,105,ok sh,agree,,utter_agree,,Dạ vâng ạ!,,,25.166304,8.792773,ok sh agree nan utter_agree Dạ vâng ạ! ok sh,4,ok sh,Dạ vâng ạ!,nan
17.0,106,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93771510_235191447698204_240353022788501504_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQlx2pVp0r7_f0RjNPCWbwr9XV9j6QbdsFeRGn-dAOQKhtQDKWCKnzalfU5cNEXNX56-SC0B2WDVVA4_PNa0axDZ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=45f391b8434f15864356ad9c7abb704f&oe=5EC0C3B0
Giá sách này con ko shop",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93771510_235191447698204_240353022788501504_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQlx2pVp0r7_f0RjNPCWbwr9XV9j6QbdsFeRGn-dAOQKhtQDKWCKnzalfU5cNEXNX56-SC0B2WDVVA4_PNa0axDZ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=45f391b8434f15864356ad9c7abb704f&oe=5EC0C3B0']"", 'attribute:price']",action_query_babe_kb,,"Sản phẩm  Giá sách Hamitu  hiện shop đang có giá: *790,000 VND (giá gốc 790,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:","[{'object_type': 'gia_sach', 'product_id': '493', 'product_name': 'Giá sách Hamitu', 'score': '0.9545214010114927'}]",,-10.920471,5.9240036,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93771510_235191447698204_240353022788501504_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQlx2pVp0r7_f0RjNPCWbwr9XV9j6QbdsFeRGn-dAOQKhtQDKWCKnzalfU5cNEXNX56-SC0B2WDVVA4_PNa0axDZ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=45f391b8434f15864356ad9c7abb704f&oe=5EC0C3B0
Giá sách này con ko shop query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93771510_235191447698204_240353022788501504_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQlx2pVp0r7_f0RjNPCWbwr9XV9j6QbdsFeRGn-dAOQKhtQDKWCKnzalfU5cNEXNX56-SC0B2WDVVA4_PNa0axDZ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=45f391b8434f15864356ad9c7abb704f&oe=5EC0C3B0, attribute:price action_query_babe_kb Sản phẩm  Giá sách Hamitu  hiện shop đang có giá: *790,000 VND (giá gốc 790,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: https://scontent.xx.fbcdn.net/v/t1.15752-9/93771510_235191447698204_240353022788501504_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQlx2pVp0r7_f0RjNPCWbwr9XV9j6QbdsFeRGn-dAOQKhtQDKWCKnzalfU5cNEXNX56-SC0B2WDVVA4_PNa0axDZ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=45f391b8434f15864356ad9c7abb704f&oe=5EC0C3B0
Giá sách này con ko shop",5,url,"Sản phẩm  Giá sách Hamitu  hiện shop đang có giá: -<br> *790,000 VND (giá gốc 790,000 VND)*.
Bạn tham khảo-<br>",url
17.0,106,Còn màu xanh ko shop,query_knowledge_base,['color:màu xanh'],action_query_babe_kb,,"Sản phẩm  Giá sách Hamitu  màu xanh hiện còn hàng ạ.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-12.064826,-3.330857,"Còn màu xanh ko shop query_knowledge_base color:màu xanh action_query_babe_kb Sản phẩm  Giá sách Hamitu  màu xanh hiện còn hàng ạ.
Bạn tham khảo các sản phẩm sau nhé ạ: Còn màu xanh ko shop",5,Còn màu xanh ko shop,Sản phẩm  Giá sách Hamitu  màu xanh hiện còn hàng -<br>,['color:màu xanh']
17.0,106,Ok thanks,thank,[],utter_thank,,"Dạ, cảm ơn ạ!",,,22.94742,13.751477,"Ok thanks thank  utter_thank Dạ, cảm ơn ạ! Ok thanks",4,Ok thanks,"Dạ, cảm ơn ạ!",[]
18.0,107,hi em,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,6.247515,-44.54577,"hi em greet  utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? hi em",2,hi em,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
18.0,107,"a đặt xe này luôn nhé
https://scontent.xx.fbcdn.net/v/t1.15752-9/93426657_582665362349104_6117563872380452864_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9aDEp0XKqVoAX_rm0-p&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a4d2c6178976a040c493e58775c20c02&oe=5EC02932
màu này luôn nhé",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93426657_582665362349104_6117563872380452864_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9aDEp0XKqVoAX_rm0-p&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a4d2c6178976a040c493e58775c20c02&oe=5EC02932']"", 'object_type:xe', 'mention:này', 'attribute:color', 'mention:này']",action_query_babe_kb,,"Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< card XE ĐẠP CÓ MÁI CHE UMOO> 
<Đúng><Sai>","[{'object_type': '', 'product_id': '2541', 'product_name': 'XE ĐẠP CÓ MÁI CHE UMOO', 'score': '0.9720964724528819'}]",,5.9105444,6.176954,"a đặt xe này luôn nhé
https://scontent.xx.fbcdn.net/v/t1.15752-9/93426657_582665362349104_6117563872380452864_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9aDEp0XKqVoAX_rm0-p&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a4d2c6178976a040c493e58775c20c02&oe=5EC02932
màu này luôn nhé query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93426657_582665362349104_6117563872380452864_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9aDEp0XKqVoAX_rm0-p&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a4d2c6178976a040c493e58775c20c02&oe=5EC02932, object_type:xe, mention:này, attribute:color, mention:này action_query_babe_kb Có phải bạn đang muốn đặt hàng sản phẩm sau đúng ko ạ:
< card XE ĐẠP CÓ MÁI CHE UMOO> 
<Đúng><Sai> a đặt xe này luôn nhé
https://scontent.xx.fbcdn.net/v/t1.15752-9/93426657_582665362349104_6117563872380452864_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9aDEp0XKqVoAX_rm0-p&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a4d2c6178976a040c493e58775c20c02&oe=5EC02932
màu này luôn nhé",1,url,Có phải bạn đang muốn đặt hàng sản phẩm sau đúng k-<br>,url
18.0,107,<Đúng>,agree,,action_query_babe_kb,,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>""""""
<Xác nhận> <Hủy>",,,4.9957814,-2.7136421,"<Đúng> agree nan action_query_babe_kb Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Xác nhận> <Hủy> <Đúng>",1,<Đúng>,"""""""Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu-<br>  đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt-<br>  hàng: có tên sản phẩm, cho khách tùy chọn số lượn-<br>",nan
18.0,107,<Xác nhận>,agree,[],utter_agree,,"Bạn đã đặt hàng thành công, đơn hàng sẽ được giao đến 434 tkc trong khoảng 24 h ạ",,,20.615595,12.822973,"<Xác nhận> agree  utter_agree Bạn đã đặt hàng thành công, đơn hàng sẽ được giao đến 434 tkc trong khoảng 24 h ạ <Xác nhận>",4,<Xác nhận>,"Bạn đã đặt hàng thành công, đơn hàng sẽ được giao -<br>",[]
19.0,108,shop oi báo giá e nhé,query_knowledge_base,['attribute:price'],action_query_babe_kb,,,,,6.7247562,0.20574799,shop oi báo giá e nhé query_knowledge_base attribute:price action_query_babe_kb nan shop oi báo giá e nhé,1,shop oi báo giá e nhé,nan,['attribute:price']
19.0,108,https://scontent.xx.fbcdn.net/v/t1.15752-9/93648340_253034409210291_8426945079947558912_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=2G7vc-3J1KcAX-JFUES&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=874f23fb53a055d93df5efd471d8ca19&oe=5EC1E172,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93648340_253034409210291_8426945079947558912_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=2G7vc-3J1KcAX-JFUES&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=874f23fb53a055d93df5efd471d8ca19&oe=5EC1E172']""]",action_handle_send_link_only,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...","[{'object_type': 'ngua_bap_benh', 'product_id': '2250', 'product_name': 'NGỰA BẬP BÊNH HOLLA 2020', 'score': '0.8136213766985843'}]",,-7.7396154,-9.687773,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93648340_253034409210291_8426945079947558912_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=2G7vc-3J1KcAX-JFUES&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=874f23fb53a055d93df5efd471d8ca19&oe=5EC1E172 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93648340_253034409210291_8426945079947558912_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=2G7vc-3J1KcAX-JFUES&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=874f23fb53a055d93df5efd471d8ca19&oe=5EC1E172 action_handle_send_link_only Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)... https://scontent.xx.fbcdn.net/v/t1.15752-9/93648340_253034409210291_8426945079947558912_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=2G7vc-3J1KcAX-JFUES&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=874f23fb53a055d93df5efd471d8ca19&oe=5EC1E172",5,url,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...-<br>",url
19.0,108,"/disagree{""object_type"": null}

",deny_object_type,['object_type:None'],utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,,15.344112,1.8737453,"/disagree{object_type: null}

 deny_object_type object_type:None utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! /disagree{object_type: null}

",4,"/disagree{""object_type"": null}

",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat -<br>,['object_type:None']
19.0,108,/connect_employee,connect_employee,,action_handover_to_inbox,,,"[{'object_type': 'ngua_bap_benh', 'product_id': '2250', 'product_name': 'NGỰA BẬP BÊNH HOLLA 2020', 'score': '0.8136213766985843'}]",,23.41328,-5.898882,/connect_employee connect_employee nan action_handover_to_inbox nan /connect_employee,4,/connect_employee,nan,nan
21.0,109,"shop ơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/93255120_1079083369126985_2667434300114206720_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=dk1p7EdIWjMAX_wg9sH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9e16ba685cbda443a28e7671ce23d47c&oe=5EC1B4BD
set màu xanh nhiu ạ",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93255120_1079083369126985_2667434300114206720_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=dk1p7EdIWjMAX_wg9sH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9e16ba685cbda443a28e7671ce23d47c&oe=5EC1B4BD']"", 'color:màu xanh', 'attribute:price']",action_query_babe_kb,,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh màu xanh hiện shop đang có giá: *790,000 VND (giá gốc 790,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>","[{'object_type': '', 'product_id': '2553', 'product_name': 'Bộ đồ chơi nhà bếp thông minh', 'score': '0.9935787879803181'}]",,-7.238176,5.358225,"shop ơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/93255120_1079083369126985_2667434300114206720_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=dk1p7EdIWjMAX_wg9sH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9e16ba685cbda443a28e7671ce23d47c&oe=5EC1B4BD
set màu xanh nhiu ạ query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93255120_1079083369126985_2667434300114206720_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=dk1p7EdIWjMAX_wg9sH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9e16ba685cbda443a28e7671ce23d47c&oe=5EC1B4BD, color:màu xanh, attribute:price action_query_babe_kb Sản phẩm  Bộ đồ chơi nhà bếp thông minh màu xanh hiện shop đang có giá: *790,000 VND (giá gốc 790,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp> shop ơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/93255120_1079083369126985_2667434300114206720_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=dk1p7EdIWjMAX_wg9sH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9e16ba685cbda443a28e7671ce23d47c&oe=5EC1B4BD
set màu xanh nhiu ạ",5,url,"Sản phẩm  Bộ đồ chơi nhà bếp thông minh màu xanh h-<br> iện shop đang có giá: *790,000 VND (giá gốc 790,00-<br> 0 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<sh-<br>",url
