x,y,z,text,input_text,bot_text,intent,entities,action,cluster
-1.6855595,-7.0139074,4.3532586,"https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195
xe nay bn ban oi? query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195, object_type:xe, mention:nay, attribute:price action_query_babe_kb Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp> https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195
xe nay bn ban oi?","https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195
xe nay bn ban oi?","Sản phẩm Xe chòi chân kiêm xe lắc cao cấp có nhạc Holla hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card sp>",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93936800_2528999887362024_6985015496575811584_n.png?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=8tGxj4NRcFgAX_OiTnm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a363ac91b870ae543a0a88dba3e37f0b&oe=5EC78195']"", 'object_type:xe', 'mention:nay', 'attribute:price']",action_query_babe_kb,0
-0.44296798,6.010112,-5.654928,ok ạ agree nan utter_agree Vâng ạ! ok ạ,ok ạ,Vâng ạ!,agree,,utter_agree,1
-1.0778759,1.5601971,-1.1351918,"Xe nadle có tay đẩy ko b query_knowledge_base brand:nadle,accessories:tay đẩy action_query_babe_kb Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui lòng bấm Chat với nhân viên và chờ trong giây lát, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(Button Chat với nhân viên) Xe nadle có tay đẩy ko b",Xe nadle có tay đẩy ko b,"Dạ, vấn đề này mình không hỗ trợ bạn được. Bạn vui lòng bấm ""Chat với nhân viên"" và chờ trong giây lát, nhân viên sẽ trả lời bạn sớm nhất có thể ạ. 
(Button Chat với nhân viên)",query_knowledge_base,"['brand:nadle','accessories:tay đẩy']",action_query_babe_kb,1
-3.5880375,8.780232,-1.7492319,/connect_employee handover_to_inbox  action_handover_to_inbox nan /connect_employee,/connect_employee,,handover_to_inbox,[],action_handover_to_inbox,1
-1.4425834,4.7908783,-1.7811129,Cho mình link shoppe query_knowledge_base attribute:link action_query_babe_kb Dạ bạn cần xin link shopee của shop hay của sản phẩm nào ạ? Cho mình link shoppe,Cho mình link shoppe,Dạ bạn cần xin link shopee của shop hay của sản phẩm nào ạ?,query_knowledge_base,['attribute:link'],action_query_babe_kb,1
1.7230463,-2.2084076,1.0197201,"Xe lắc đó b query_knowledge_base object_type: xe_tap_di,attribute:link action_query_babe_kb Dạ mời bạn xem sản phẩm tại đây ạ:
- Link Shopee: https://shopee.vn/-Richell-i.36371562.544276829 Xe lắc đó b",Xe lắc đó b,"Dạ mời bạn xem sản phẩm tại đây ạ:
- Link Shopee: https://shopee.vn/-Richell-i.36371562.544276829",query_knowledge_base,"['object_type: xe_tap_di','attribute:link']",action_query_babe_kb,0
-4.421311,-1.9214168,6.3219967,"Chào ad. Cho tớ hỏi mình còn thảm xốp Infantino 28 miếng k nhỉ? Tớ cảm ơn query_knowledge_base object_type:tham, material:xốp, brand:infantino,number of pieces:28 miếng action_query_babe_kb Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu Xốp 28 miếng hiện shop còn hàng, shop đang có giá: *99,000 VND (giá gốc 99,000 VND), 279,000 VND (giá gốc 349,000 VND), 179,000 VND (giá gốc 179,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Chào ad. Cho tớ hỏi mình còn thảm xốp Infantino 28 miếng k nhỉ? Tớ cảm ơn",Chào ad. Cho tớ hỏi mình còn thảm xốp Infantino 28 miếng k nhỉ? Tớ cảm ơn,"Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu Xốp 28 miếng hiện shop còn hàng, shop đang có giá: *99,000 VND (giá gốc 99,000 VND), 279,000 VND (giá gốc 349,000 VND), 179,000 VND (giá gốc 179,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"['object_type:tham', 'material:xốp', 'brand:infantino','number of pieces:28 miếng']",action_query_babe_kb,0
-0.94015986,-3.611016,2.446168,"Loại 28 miếng có những màu gì hả ad? Hay chỉ có 1 màu thui? query_knowledge_base attribute:color, attribute:color action_query_babe_kb Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu Xốp 28 miếng hiện shop đang có màu: *Xanh, Hồng*.
Bạn tham khảo các sản phẩm sau nhé ạ: Loại 28 miếng có những màu gì hả ad? Hay chỉ có 1 màu thui?",Loại 28 miếng có những màu gì hả ad? Hay chỉ có 1 màu thui?,"Sản phẩm  Thảm hãng sản xuất Infantino, chất liệu Xốp 28 miếng hiện shop đang có màu: *Xanh, Hồng*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"['attribute:color', 'attribute:color']",action_query_babe_kb,0
-7.179023,10.305887,2.7357159,Oki tớ cảm ơn nhiều nhé! thank  utter_thank Cảm ơn bạn! Oki tớ cảm ơn nhiều nhé!,Oki tớ cảm ơn nhiều nhé!,Cảm ơn bạn!,thank,[],utter_thank,1
-1.8941002,-5.953862,1.9969059,"Shop đã về xích đu & cầu trượt holla chưa ạ query_knowledge_base object_type:cau_truot, object_type:xich_du, brand:holla action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng sản xuất Holla hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Shop đã về xích đu & cầu trượt holla chưa ạ",Shop đã về xích đu & cầu trượt holla chưa ạ,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng sản xuất Holla hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"['object_type:cau_truot', object_type:xich_du', 'brand:holla']",action_query_babe_kb,0
0.4400734,-8.442084,0.68891394,"Xích đu shop còn màu gì ạ query_knowledge_base object_type:xich_du,attribute:color action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng sản xuất Holla hiện shop đang có màu: *Vàng, Hồng*.
Bạn tham khảo các sản phẩm sau nhé ạ: Xích đu shop còn màu gì ạ",Xích đu shop còn màu gì ạ,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020 hãng sản xuất Holla hiện shop đang có màu: *Vàng, Hồng*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"['object_type:xich_du','attribute:color']",action_query_babe_kb,0
-3.4438095,-0.686461,0.42265633,"Shop đã về xích đu & cầu trượt holla chưa ạ query_knowledge_base object_type:cau_truot, object_type:xich_du, brand:holla action_query_babe_kb Mời bạn tham khảo các sản phẩm Cầu trượt, Xích đu, nhãn hiệu Holla đang có tại shop ạ:
<show card các sản phẩm Cầu trượt, Xích đu Holla> Shop đã về xích đu & cầu trượt holla chưa ạ",Shop đã về xích đu & cầu trượt holla chưa ạ,"Mời bạn tham khảo các sản phẩm Cầu trượt, Xích đu, nhãn hiệu Holla đang có tại shop ạ:
<show card các sản phẩm Cầu trượt, Xích đu Holla>",query_knowledge_base,"['object_type:cau_truot', object_type:xich_du', 'brand:holla']",action_query_babe_kb,1
1.654486,-4.825681,-0.4530344,"Xích đu shop còn màu gì ạ query_knowledge_base object_type:xich_du,attribute:color action_query_babe_kb Sản phẩm Xích đu nhãn hiệu Holla đang có các màu sau: <show màu> Xích đu shop còn màu gì ạ",Xích đu shop còn màu gì ạ,Sản phẩm Xích đu nhãn hiệu Holla đang có các màu sau: <show màu>,query_knowledge_base,"['object_type:xich_du','attribute:color']",action_query_babe_kb,0
-5.00408,11.784492,-3.264142,ok shop agree nan utter_agree Vâng ạ! ok shop,ok shop,Vâng ạ!,agree,,utter_agree,1
-0.17027645,-5.113589,1.0773185,"Ahop có giường này ko shop
https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340 query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340, object_type:giuong, mention:này action_query_babe_kb Sản phẩm này hiện tại Shop không có, mời bạn tham khảo các Giường đang có tại shop ạ:
<Show card Giường> Ahop có giường này ko shop
https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340","Ahop có giường này ko shop
https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340","Sản phẩm này hiện tại Shop không có, mời bạn tham khảo các Giường đang có tại shop ạ:
<Show card Giường>",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/94697811_243224110251372_4622459209449996288_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Z2trUQ5yFdkAX_aFlZ0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=41b0cdfe72063f000ae97e6d2f27ea86&oe=5EC6F340']"", 'object_type:giuong', 'mention:này']",action_query_babe_kb,0
-1.9983529,3.610339,-0.022253167,"bộ bang lego thi bao nhieu query_knowledge_base attribute:price action_query_babe_kb Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé! bộ bang lego thi bao nhieu",bộ bang lego thi bao nhieu,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",query_knowledge_base,['attribute:price'],action_query_babe_kb,1
-3.5405562,0.9177208,4.658624,"bàn lego ah query_knowledge_base object_type:ban_lego action_query_babe_kb Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1.890.000 VNĐ)
<Show card 2 bàn lego đang có> bàn lego ah",bàn lego ah,"Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1.890.000 VNĐ)
<Show card 2 bàn lego đang có>",query_knowledge_base,['object_type:ban_lego'],action_query_babe_kb,1
-3.4748778,0.8160829,4.145421,"bộ bàn lego thi bao nhieu query_knowledge_base attribute:price, object_type:ban_lego action_query_babe_kb Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1.890.000 VNĐ)
<Show card 2 bàn lego đang có> bộ bàn lego thi bao nhieu",bộ bàn lego thi bao nhieu,"Sản phẩm Bàn Lego hiện đang có giá: 1.035.000 VNĐ (Giá gốc: 1.750.000 VNĐ), 1.050.000VNĐ (Giá gốc: 1.890.000 VNĐ)
<Show card 2 bàn lego đang có>",query_knowledge_base,"['attribute:price', 'object_type:ban_lego']",action_query_babe_kb,1
0.072144896,2.37332,-1.9928085,thank b nhé thank  utter thank Shop cảm ơn bạn ạ thank b nhé,thank b nhé,Shop cảm ơn bạn ạ,thank,[],utter thank,1
3.2611022,0.037303474,-16.398254,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
-2.8354132,1.9147202,4.024628,"Shop có máy tiệt trùng uv fatz đúng ko ạ query_knowledge_base object_type:may_tiet_trung, brand:fatz action_query_babe_kb Mời bạn tham khảo các sản phẩm Máy tiệt trùng thương hiệu Fatz đang có tại shop ạ:
<card 1> <card 2> <card 3> ... Shop có máy tiệt trùng uv fatz đúng ko ạ",Shop có máy tiệt trùng uv fatz đúng ko ạ,"Mời bạn tham khảo các sản phẩm Máy tiệt trùng thương hiệu Fatz đang có tại shop ạ:
<card 1> <card 2> <card 3> ...",query_knowledge_base,"['object_type:may_tiet_trung', 'brand:fatz']",action_query_babe_kb,1
3.550833,-0.48678464,-16.726276,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
-3.176069,-0.6778336,0.5922672,"Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
 query_knowledge_base object_type:may_tiet_trung, brand:fatz, url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431 action_query_babe_kb Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có giá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show card> Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
","Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
","Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có giá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show card>",query_knowledge_base,"['object_type:may_tiet_trung', 'brand:fatz', 'url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431']",action_query_babe_kb,1
-3.7182522,10.913094,-4.162496,ok shop agree nan utter_agree Dạ vâng ạ! ok shop,ok shop,Dạ vâng ạ!,agree,,utter_agree,1
4.1943326,0.4984985,-15.66106,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
1.6083406,-4.3834414,-0.93191326,"Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
 query_knowledge_base object_type:may_tiet_trung, brand:fatz, url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431 action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)

<show 5 card sản phẩm> Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
","Shop có máy tiệt trùng uv fatz này đúng ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431
","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)

<show 5 card sản phẩm>",query_knowledge_base,"['object_type:may_tiet_trung', 'brand:fatz', 'url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93890206_951879361908487_6660440411380645888_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qE3jk9gMoPkAX9QNKtO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=34409ae90da130ed09ec60ff56ecf5aa&oe=5EC70431']",action_query_babe_kb,0
-4.796067,4.8714814,3.9755833,"/query_knowledge_base{url: https://shopee.vn/product/36371562/3210697307, product_id: https://shopee.vn/product/36371562/3210697307} query_knowledge_base url:https://shopee.vn/product/36371562/3210697307, product_id:https://shopee.vn/product/36371562/3210697307 action_query_babe_kb Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có giá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show card> /query_knowledge_base{url: https://shopee.vn/product/36371562/3210697307, product_id: https://shopee.vn/product/36371562/3210697307}","/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3210697307"", ""product_id"": ""https://shopee.vn/product/36371562/3210697307""}","Sản phẩm TẶNG 02 bình sữa cao cấp - Máy tiệt trùng sấy khô tia UV cao cấp Fatz Baby FB4702 hiện có giá: 2.390.000 VNĐ (Giá gốc: 2.750.000 VNĐ).
<show card>",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3210697307', 'product_id:https://shopee.vn/product/36371562/3210697307']",action_query_babe_kb,1
12.682454,2.4068935,6.3840475,https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6,https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6']""]",action_handle_send_link_only,0
1.3110938,-7.903766,-0.5835858,"Bạn có mẫu ntn ko
Cho mình xin thông số query_knowledge_base  action_query_babe_kb Sản phẩm Ghế đa năng cao cấp Mastela 1015 hiện có giá: 1.320.000 VNĐ (Giá gốc: 1.599.000 VNĐ).
Mời bạn xem chi tiết thông tin sản phẩm tại đường link:
<show card> Bạn có mẫu ntn ko
Cho mình xin thông số","Bạn có mẫu ntn ko
Cho mình xin thông số","Sản phẩm Ghế đa năng cao cấp Mastela 1015 hiện có giá: 1.320.000 VNĐ (Giá gốc: 1.599.000 VNĐ).
Mời bạn xem chi tiết thông tin sản phẩm tại đường link:
<show card>",query_knowledge_base,[],action_query_babe_kb,0
12.682344,2.4068966,6.3839307,https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6,https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93913289_670003413559736_245812939833999360_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=IO8cH-ISUB4AX-tEq7O&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=70613ff7bf51b3e0c66e959468a12377&oe=5EC63EC6']""]",action_handle_send_link_only,0
